datetime,direction,location,rate,pbm_rate
03/19/2018 00:30,SB,Parmer to 2222,0.25,0.33
03/19/2018 00:30,SB,Parmer to 5th/CVZ,0.5,0.66
03/25/2018 11:30,NB,2222 to Parmer,0.25,0.33
03/25/2018 11:30,NB,CVZ to 183,0.25,0.33
03/25/2018 11:30,NB,CVZ to Parmer,0.5,0.66
03/25/2018 11:30,SB,2222 to 5th/CVZ,0.25,0.33
03/25/2018 11:30,SB,Parmer to 2222,0.25,0.33
03/25/2018 11:30,SB,Parmer to 5th/CVZ,0.5,0.66
03/15/2018 16:00,NB,2222 to Parmer,1.36,1.8
03/15/2018 16:00,NB,CVZ to 183,2.41,3.2
03/15/2018 16:00,NB,CVZ to Parmer,3.77,5.01
03/15/2018 16:00,SB,2222 to 5th/CVZ,1.71,2.27
03/15/2018 16:00,SB,Parmer to 2222,0.25,0.33
03/15/2018 16:00,SB,Parmer to 5th/CVZ,1.96,2.6
04/03/2018 02:00,NB,2222 to Parmer,0.25,0.33
04/03/2018 02:00,NB,CVZ to 183,0.25,0.33
04/03/2018 02:00,NB,CVZ to Parmer,0.5,0.66
04/03/2018 02:00,SB,2222 to 5th/CVZ,0.0,0.0
04/03/2018 02:00,SB,Parmer to 2222,0.0,0.0
04/03/2018 02:00,SB,Parmer to 5th/CVZ,0.0,0.0
03/27/2018 01:00,NB,2222 to Parmer,0.25,0.33
03/27/2018 01:00,NB,CVZ to 183,0.25,0.33
03/27/2018 01:00,NB,CVZ to Parmer,0.5,0.66
03/27/2018 01:00,SB,2222 to 5th/CVZ,0.25,0.33
03/27/2018 01:00,SB,Parmer to 2222,0.25,0.33
03/27/2018 01:00,SB,Parmer to 5th/CVZ,0.5,0.66
03/18/2018 18:30,NB,2222 to Parmer,0.25,0.33
03/18/2018 18:30,NB,CVZ to 183,0.25,0.33
03/18/2018 18:30,NB,CVZ to Parmer,0.5,0.66
03/18/2018 18:30,SB,2222 to 5th/CVZ,0.25,0.33
03/18/2018 18:30,SB,Parmer to 2222,0.25,0.33
03/18/2018 18:30,SB,Parmer to 5th/CVZ,0.5,0.66
03/27/2018 13:00,NB,2222 to Parmer,0.25,0.33
03/27/2018 13:00,NB,CVZ to 183,0.25,0.33
03/27/2018 13:00,NB,CVZ to Parmer,0.5,0.66
03/27/2018 13:00,SB,2222 to 5th/CVZ,0.25,0.33
03/27/2018 13:00,SB,Parmer to 2222,0.25,0.33
03/27/2018 13:00,SB,Parmer to 5th/CVZ,0.5,0.66
03/25/2018 05:30,NB,2222 to Parmer,0.25,0.33
03/25/2018 05:30,NB,CVZ to 183,0.25,0.33
03/25/2018 05:30,NB,CVZ to Parmer,0.5,0.66
03/25/2018 05:30,SB,2222 to 5th/CVZ,0.25,0.33
03/25/2018 05:30,SB,Parmer to 2222,0.25,0.33
03/25/2018 05:30,SB,Parmer to 5th/CVZ,0.5,0.66
04/06/2018 22:00,NB,2222 to Parmer,0.25,0.33
04/06/2018 22:00,NB,CVZ to 183,0.25,0.33
04/06/2018 22:00,NB,CVZ to Parmer,0.5,0.66
04/03/2018 03:30,NB,2222 to Parmer,0.25,0.33
04/03/2018 03:30,NB,CVZ to 183,0.25,0.33
04/03/2018 03:30,NB,CVZ to Parmer,0.5,0.66
04/03/2018 03:30,SB,2222 to 5th/CVZ,0.0,0.0
04/03/2018 03:30,SB,Parmer to 2222,0.0,0.0
04/03/2018 03:30,SB,Parmer to 5th/CVZ,0.0,0.0
04/02/2018 15:00,NB,2222 to Parmer,0.25,0.33
04/02/2018 15:00,NB,CVZ to 183,0.25,0.33
04/02/2018 15:00,NB,CVZ to Parmer,0.5,0.66
04/02/2018 15:00,SB,2222 to 5th/CVZ,0.83,1.1
04/02/2018 15:00,SB,Parmer to 2222,0.25,0.33
04/02/2018 15:00,SB,Parmer to 5th/CVZ,1.18,1.56
03/30/2018 12:00,NB,2222 to Parmer,0.25,0.33
03/30/2018 12:00,NB,CVZ to 183,0.25,0.33
03/30/2018 12:00,NB,CVZ to Parmer,0.5,0.66
03/30/2018 12:00,SB,2222 to 5th/CVZ,0.81,1.07
03/30/2018 12:00,SB,Parmer to 2222,0.25,0.33
03/30/2018 12:00,SB,Parmer to 5th/CVZ,0.5,0.66
03/27/2018 16:00,NB,2222 to Parmer,1.66,2.2
03/27/2018 16:00,NB,CVZ to 183,2.07,2.75
03/27/2018 16:00,NB,CVZ to Parmer,3.73,4.96
03/27/2018 16:00,SB,2222 to 5th/CVZ,2.75,3.65
03/27/2018 16:00,SB,Parmer to 2222,0.25,0.33
03/27/2018 16:00,SB,Parmer to 5th/CVZ,3.0,3.99
04/07/2018 15:30,NB,2222 to Parmer,0.25,0.33
04/07/2018 15:30,NB,CVZ to 183,0.61,0.81
04/07/2018 15:30,NB,CVZ to Parmer,0.86,1.14
04/07/2018 15:30,SB,2222 to 5th/CVZ,0.57,0.75
04/07/2018 15:30,SB,2222 to 5th/CVZ,0.25,0.33
04/07/2018 15:30,SB,2222 to 5th/CVZ,0.25,0.33
04/07/2018 15:30,SB,Parmer to 2222,0.25,0.33
04/07/2018 15:30,SB,Parmer to 2222,0.25,0.33
04/07/2018 15:30,SB,Parmer to 5th/CVZ,0.82,1.09
04/07/2018 15:30,SB,Parmer to 5th/CVZ,0.5,0.66
04/10/2018 16:30,NB,2222 to Parmer,3.4,4.52
04/10/2018 16:30,NB,CVZ to 183,4.54,6.03
04/10/2018 16:30,NB,CVZ to Parmer,7.94,10.56
04/10/2018 16:30,SB,2222 to 5th/CVZ,3.63,4.82
04/10/2018 16:30,SB,Parmer to 2222,0.25,0.33
04/10/2018 16:30,SB,Parmer to 5th/CVZ,3.88,5.16
03/31/2018 05:00,NB,2222 to Parmer,0.25,0.33
03/31/2018 05:00,NB,CVZ to 183,0.25,0.33
03/31/2018 05:00,NB,CVZ to Parmer,0.5,0.66
03/31/2018 05:00,SB,2222 to 5th/CVZ,0.25,0.33
03/31/2018 05:00,SB,Parmer to 2222,0.25,0.33
03/31/2018 05:00,SB,Parmer to 5th/CVZ,0.5,0.66
04/03/2018 02:30,NB,2222 to Parmer,0.25,0.33
04/03/2018 02:30,NB,CVZ to 183,0.25,0.33
04/03/2018 02:30,NB,CVZ to Parmer,0.5,0.66
04/03/2018 02:30,SB,2222 to 5th/CVZ,0.0,0.0
04/03/2018 02:30,SB,Parmer to 2222,0.0,0.0
04/03/2018 02:30,SB,Parmer to 5th/CVZ,0.0,0.0
03/30/2018 01:30,NB,2222 to Parmer,0.25,0.33
03/30/2018 01:30,NB,CVZ to 183,0.25,0.33
03/30/2018 01:30,NB,CVZ to Parmer,0.5,0.66
03/30/2018 01:30,SB,2222 to 5th/CVZ,0.0,0.0
03/30/2018 01:30,SB,Parmer to 2222,0.25,0.33
03/30/2018 01:30,SB,Parmer to 5th/CVZ,0.25,0.33
03/19/2018 22:30,NB,2222 to Parmer,0.25,0.33
03/19/2018 22:30,NB,CVZ to 183,0.25,0.33
03/19/2018 22:30,NB,CVZ to Parmer,0.5,0.66
03/19/2018 22:30,SB,2222 to 5th/CVZ,0.25,0.33
03/19/2018 22:30,SB,Parmer to 2222,0.25,0.33
03/19/2018 22:30,SB,Parmer to 5th/CVZ,0.5,0.66
04/01/2018 14:00,NB,2222 to Parmer,0.25,0.33
04/01/2018 14:00,NB,CVZ to 183,0.25,0.33
04/01/2018 14:00,NB,CVZ to Parmer,0.5,0.66
04/01/2018 14:00,SB,2222 to 5th/CVZ,0.25,0.33
04/01/2018 14:00,SB,Parmer to 2222,0.25,0.33
04/01/2018 14:00,SB,Parmer to 5th/CVZ,0.5,0.66
03/24/2018 16:30,NB,2222 to Parmer,0.25,0.33
03/24/2018 16:30,NB,CVZ to 183,2.43,3.23
03/24/2018 16:30,NB,CVZ to Parmer,2.68,3.56
03/24/2018 16:30,SB,2222 to 5th/CVZ,2.35,3.12
03/24/2018 16:30,SB,Parmer to 2222,0.25,0.33
03/24/2018 16:30,SB,Parmer to 5th/CVZ,2.6,3.45
04/08/2018 06:30,NB,2222 to Parmer,0.25,0.33
04/08/2018 06:30,NB,CVZ to 183,0.25,0.33
04/08/2018 06:30,NB,CVZ to Parmer,0.5,0.66
04/08/2018 06:30,SB,2222 to 5th/CVZ,0.25,0.33
04/08/2018 06:30,SB,Parmer to 2222,0.25,0.33
04/08/2018 06:30,SB,Parmer to 5th/CVZ,0.5,0.66
04/13/2018 14:30,NB,2222 to Parmer,1.26,1.67
04/13/2018 14:30,NB,CVZ to 183,1.08,1.43
04/13/2018 14:30,NB,CVZ to Parmer,2.34,3.11
04/13/2018 14:30,SB,2222 to 5th/CVZ,1.29,1.71
04/13/2018 14:30,SB,Parmer to 2222,0.25,0.33
04/13/2018 14:30,SB,Parmer to 5th/CVZ,1.54,2.04
03/16/2018 12:30,NB,2222 to Parmer,0.25,0.33
03/16/2018 12:30,NB,CVZ to 183,0.25,0.33
03/16/2018 12:30,NB,CVZ to Parmer,0.5,0.66
03/16/2018 12:30,SB,2222 to 5th/CVZ,0.25,0.33
03/16/2018 12:30,SB,Parmer to 2222,0.25,0.33
03/16/2018 12:30,SB,Parmer to 5th/CVZ,0.5,0.66
04/10/2018 15:30,NB,2222 to Parmer,0.55,0.73
04/10/2018 15:30,NB,CVZ to 183,2.33,3.09
04/10/2018 15:30,NB,CVZ to Parmer,2.88,3.83
04/10/2018 15:30,SB,2222 to 5th/CVZ,1.13,1.5
04/10/2018 15:30,SB,Parmer to 2222,0.25,0.33
04/10/2018 15:30,SB,Parmer to 5th/CVZ,1.38,1.83
04/08/2018 20:30,NB,2222 to Parmer,0.25,0.33
04/08/2018 20:30,NB,CVZ to 183,0.25,0.33
04/08/2018 20:30,NB,CVZ to Parmer,0.5,0.66
04/08/2018 20:30,SB,2222 to 5th/CVZ,0.25,0.33
04/08/2018 20:30,SB,Parmer to 2222,0.25,0.33
04/08/2018 20:30,SB,Parmer to 5th/CVZ,0.5,0.66
04/09/2018 02:30,NB,2222 to Parmer,0.25,0.33
04/09/2018 02:30,NB,CVZ to 183,0.0,0.0
04/09/2018 02:30,NB,CVZ to Parmer,0.0,0.0
04/09/2018 02:30,SB,2222 to 5th/CVZ,0.0,0.0
04/09/2018 02:30,SB,Parmer to 2222,0.0,0.0
04/09/2018 02:30,SB,Parmer to 5th/CVZ,0.0,0.0
03/17/2018 03:00,NB,2222 to Parmer,0.25,0.33
03/17/2018 03:00,NB,CVZ to 183,0.25,0.33
03/17/2018 03:00,NB,CVZ to Parmer,0.5,0.66
03/17/2018 03:00,SB,2222 to 5th/CVZ,0.25,0.33
03/17/2018 03:00,SB,Parmer to 2222,0.25,0.33
03/17/2018 03:00,SB,Parmer to 5th/CVZ,0.5,0.66
03/17/2018 10:00,NB,2222 to Parmer,0.25,0.33
03/17/2018 10:00,NB,CVZ to 183,0.25,0.33
03/17/2018 10:00,NB,CVZ to Parmer,0.5,0.66
03/17/2018 10:00,SB,2222 to 5th/CVZ,0.25,0.33
03/17/2018 10:00,SB,Parmer to 2222,0.25,0.33
03/17/2018 10:00,SB,Parmer to 5th/CVZ,0.5,0.66
03/20/2018 02:30,NB,2222 to Parmer,0.25,0.33
03/20/2018 02:30,NB,CVZ to 183,0.25,0.33
03/20/2018 02:30,NB,CVZ to Parmer,0.5,0.66
03/20/2018 02:30,SB,2222 to 5th/CVZ,0.25,0.33
03/20/2018 02:30,SB,Parmer to 2222,0.25,0.33
03/20/2018 02:30,SB,Parmer to 5th/CVZ,0.5,0.66
04/12/2018 23:00,NB,2222 to Parmer,0.25,0.33
04/12/2018 23:00,NB,CVZ to 183,0.25,0.33
04/12/2018 23:00,NB,CVZ to Parmer,0.5,0.66
04/12/2018 23:00,SB,2222 to 5th/CVZ,0.0,0.0
04/12/2018 23:00,SB,Parmer to 2222,0.0,0.0
04/12/2018 23:00,SB,Parmer to 5th/CVZ,0.0,0.0
03/23/2018 18:00,NB,2222 to Parmer,4.36,5.79
03/23/2018 18:00,NB,CVZ to 183,5.29,7.03
03/23/2018 18:00,NB,CVZ to Parmer,9.65,12.83
03/23/2018 18:00,SB,2222 to 5th/CVZ,3.01,4.0
03/23/2018 18:00,SB,Parmer to 2222,0.25,0.33
03/23/2018 18:00,SB,Parmer to 5th/CVZ,4.26,5.66
03/31/2018 15:00,NB,2222 to Parmer,0.25,0.33
03/31/2018 15:00,NB,CVZ to 183,0.25,0.33
03/31/2018 15:00,NB,CVZ to Parmer,0.5,0.66
03/31/2018 15:00,SB,2222 to 5th/CVZ,0.85,1.13
03/31/2018 15:00,SB,Parmer to 2222,0.25,0.33
03/31/2018 15:00,SB,Parmer to 5th/CVZ,1.1,1.46
04/04/2018 13:30,NB,2222 to Parmer,0.25,0.33
04/04/2018 13:30,NB,CVZ to 183,0.25,0.33
04/04/2018 13:30,NB,CVZ to Parmer,0.5,0.66
04/04/2018 13:30,SB,2222 to 5th/CVZ,0.25,0.33
04/04/2018 13:30,SB,Parmer to 2222,0.25,0.33
04/04/2018 13:30,SB,Parmer to 5th/CVZ,0.5,0.66
04/08/2018 17:30,NB,2222 to Parmer,0.25,0.33
04/08/2018 17:30,NB,CVZ to 183,0.25,0.33
04/08/2018 17:30,NB,CVZ to Parmer,0.5,0.66
04/08/2018 17:30,SB,2222 to 5th/CVZ,0.25,0.33
04/08/2018 17:30,SB,Parmer to 2222,0.25,0.33
04/08/2018 17:30,SB,Parmer to 5th/CVZ,0.5,0.66
04/10/2018 09:00,NB,2222 to Parmer,0.25,0.33
04/10/2018 09:00,NB,CVZ to 183,1.4,1.86
04/10/2018 09:00,NB,CVZ to Parmer,1.65,2.19
04/10/2018 09:00,SB,2222 to 5th/CVZ,0.0,0.0
04/10/2018 09:00,SB,Parmer to 5th/CVZ,0.0,0.0
03/27/2018 12:30,NB,2222 to Parmer,0.25,0.33
03/27/2018 12:30,NB,CVZ to 183,0.25,0.33
03/27/2018 12:30,NB,CVZ to Parmer,0.5,0.66
03/27/2018 12:30,SB,2222 to 5th/CVZ,0.25,0.33
03/27/2018 12:30,SB,Parmer to 2222,0.25,0.33
03/27/2018 12:30,SB,Parmer to 5th/CVZ,0.5,0.66
04/10/2018 08:30,NB,2222 to Parmer,0.25,0.33
04/10/2018 08:30,NB,CVZ to 183,0.25,0.33
04/10/2018 08:30,NB,CVZ to Parmer,0.5,0.66
04/10/2018 08:30,SB,2222 to 5th/CVZ,0.0,0.0
04/10/2018 08:30,SB,Parmer to 5th/CVZ,0.0,0.0
04/07/2018 12:30,NB,2222 to Parmer,0.25,0.33
04/07/2018 12:30,NB,CVZ to 183,0.25,0.33
04/07/2018 12:30,NB,CVZ to Parmer,0.5,0.66
04/07/2018 12:30,SB,2222 to 5th/CVZ,0.3,0.39
04/07/2018 12:30,SB,2222 to 5th/CVZ,0.25,0.33
04/07/2018 12:30,SB,2222 to 5th/CVZ,0.25,0.33
04/07/2018 12:30,SB,Parmer to 2222,0.25,0.33
04/07/2018 12:30,SB,Parmer to 2222,0.25,0.33
04/07/2018 12:30,SB,Parmer to 5th/CVZ,0.55,0.73
04/07/2018 12:30,SB,Parmer to 5th/CVZ,0.5,0.66
03/26/2018 10:00,NB,2222 to Parmer,0.25,0.33
03/26/2018 10:00,NB,CVZ to 183,0.25,0.33
03/26/2018 10:00,NB,CVZ to Parmer,0.5,0.66
03/26/2018 10:00,SB,2222 to 5th/CVZ,0.25,0.33
03/26/2018 10:00,SB,Parmer to 2222,0.25,0.33
03/26/2018 10:00,SB,Parmer to 5th/CVZ,0.5,0.66
04/03/2018 00:30,NB,2222 to Parmer,0.25,0.33
04/03/2018 00:30,NB,CVZ to 183,0.25,0.33
04/03/2018 00:30,NB,CVZ to Parmer,0.5,0.66
04/03/2018 00:30,SB,2222 to 5th/CVZ,0.0,0.0
04/03/2018 00:30,SB,Parmer to 2222,0.0,0.0
04/03/2018 00:30,SB,Parmer to 5th/CVZ,0.0,0.0
03/16/2018 10:30,NB,2222 to Parmer,0.25,0.33
03/16/2018 10:30,NB,CVZ to 183,0.25,0.33
03/16/2018 10:30,NB,CVZ to Parmer,0.5,0.66
03/16/2018 10:30,SB,2222 to 5th/CVZ,0.25,0.33
03/16/2018 10:30,SB,Parmer to 2222,0.25,0.33
03/16/2018 10:30,SB,Parmer to 5th/CVZ,0.5,0.66
04/07/2018 20:00,NB,2222 to Parmer,0.25,0.33
04/07/2018 20:00,NB,CVZ to 183,0.25,0.33
04/07/2018 20:00,NB,CVZ to Parmer,0.5,0.66
04/07/2018 20:00,SB,2222 to 5th/CVZ,0.25,0.33
04/07/2018 20:00,SB,2222 to 5th/CVZ,0.25,0.33
04/07/2018 20:00,SB,2222 to 5th/CVZ,0.25,0.33
04/07/2018 20:00,SB,Parmer to 2222,0.25,0.33
04/07/2018 20:00,SB,Parmer to 2222,0.25,0.33
04/07/2018 20:00,SB,Parmer to 5th/CVZ,0.5,0.66
04/07/2018 20:00,SB,Parmer to 5th/CVZ,0.5,0.66
04/01/2018 08:00,NB,2222 to Parmer,0.25,0.33
04/01/2018 08:00,NB,CVZ to 183,0.25,0.33
04/01/2018 08:00,NB,CVZ to Parmer,0.5,0.66
04/01/2018 08:00,SB,2222 to 5th/CVZ,0.25,0.33
04/01/2018 08:00,SB,Parmer to 2222,0.25,0.33
04/01/2018 08:00,SB,Parmer to 5th/CVZ,0.5,0.66
04/02/2018 22:00,NB,2222 to Parmer,0.25,0.33
04/02/2018 22:00,NB,CVZ to 183,0.25,0.33
04/02/2018 22:00,NB,CVZ to Parmer,0.5,0.66
04/02/2018 22:00,SB,2222 to 5th/CVZ,0.0,0.0
04/02/2018 22:00,SB,Parmer to 2222,0.0,0.0
04/02/2018 22:00,SB,Parmer to 5th/CVZ,0.0,0.0
03/18/2018 00:00,NB,2222 to Parmer,0.25,0.33
03/18/2018 00:00,NB,CVZ to 183,0.25,0.33
03/18/2018 00:00,NB,CVZ to Parmer,0.5,0.66
03/18/2018 00:00,SB,2222 to 5th/CVZ,0.25,0.33
03/18/2018 00:00,SB,Parmer to 2222,0.25,0.33
03/18/2018 00:00,SB,Parmer to 5th/CVZ,0.5,0.66
04/12/2018 00:30,NB,2222 to Parmer,0.0,0.0
04/12/2018 00:30,NB,CVZ to 183,0.0,0.0
04/12/2018 00:30,NB,CVZ to Parmer,0.0,0.0
04/12/2018 00:30,SB,2222 to 5th/CVZ,0.0,0.0
04/12/2018 00:30,SB,Parmer to 2222,0.0,0.0
04/12/2018 00:30,SB,Parmer to 5th/CVZ,0.0,0.0
04/01/2018 13:00,NB,2222 to Parmer,0.25,0.33
04/01/2018 13:00,NB,CVZ to 183,0.25,0.33
04/01/2018 13:00,NB,CVZ to Parmer,0.5,0.66
04/01/2018 13:00,SB,2222 to 5th/CVZ,0.25,0.33
04/01/2018 13:00,SB,Parmer to 2222,0.25,0.33
04/01/2018 13:00,SB,Parmer to 5th/CVZ,0.5,0.66
04/13/2018 22:30,NB,2222 to Parmer,0.25,0.33
04/13/2018 22:30,NB,CVZ to 183,0.25,0.33
04/13/2018 22:30,NB,CVZ to Parmer,0.5,0.66
04/13/2018 22:30,SB,2222 to 5th/CVZ,0.25,0.33
04/13/2018 22:30,SB,Parmer to 2222,0.25,0.33
04/13/2018 22:30,SB,Parmer to 5th/CVZ,0.5,0.66
03/23/2018 04:00,NB,2222 to Parmer,0.25,0.33
03/23/2018 04:00,NB,CVZ to 183,0.25,0.33
03/23/2018 04:00,NB,CVZ to Parmer,0.5,0.66
03/23/2018 04:00,SB,2222 to 5th/CVZ,0.25,0.33
03/23/2018 04:00,SB,Parmer to 2222,0.25,0.33
03/23/2018 04:00,SB,Parmer to 5th/CVZ,0.5,0.66
04/11/2018 01:00,NB,2222 to Parmer,0.25,0.33
04/11/2018 01:00,NB,CVZ to 183,0.0,0.0
04/11/2018 01:00,NB,CVZ to Parmer,0.0,0.0
04/11/2018 01:00,SB,2222 to 5th/CVZ,0.25,0.33
04/11/2018 01:00,SB,Parmer to 2222,0.25,0.33
04/11/2018 01:00,SB,Parmer to 5th/CVZ,0.5,0.66
04/03/2018 18:00,NB,2222 to Parmer,3.29,4.37
04/03/2018 18:00,NB,CVZ to 183,0.92,1.22
04/03/2018 18:00,NB,CVZ to Parmer,4.36,5.79
04/03/2018 18:00,SB,2222 to 5th/CVZ,1.79,2.38
04/03/2018 18:00,SB,Parmer to 2222,0.25,0.33
04/03/2018 18:00,SB,Parmer to 5th/CVZ,2.04,2.71
03/21/2018 21:30,NB,2222 to Parmer,0.25,0.33
03/21/2018 21:30,NB,CVZ to 183,0.25,0.33
03/21/2018 21:30,NB,CVZ to Parmer,0.5,0.66
03/21/2018 21:30,SB,2222 to 5th/CVZ,0.0,0.0
03/21/2018 21:30,SB,Parmer to 2222,0.0,0.0
03/21/2018 21:30,SB,Parmer to 5th/CVZ,0.0,0.0
04/08/2018 09:30,NB,2222 to Parmer,0.25,0.33
04/08/2018 09:30,NB,CVZ to 183,0.25,0.33
04/08/2018 09:30,NB,CVZ to Parmer,0.5,0.66
04/08/2018 09:30,SB,2222 to 5th/CVZ,0.25,0.33
04/08/2018 09:30,SB,Parmer to 2222,0.25,0.33
04/08/2018 09:30,SB,Parmer to 5th/CVZ,0.5,0.66
03/17/2018 00:00,NB,2222 to Parmer,0.25,0.33
03/17/2018 00:00,NB,CVZ to 183,0.25,0.33
03/17/2018 00:00,NB,CVZ to Parmer,0.5,0.66
03/17/2018 00:00,SB,2222 to 5th/CVZ,0.25,0.33
03/17/2018 00:00,SB,Parmer to 2222,0.25,0.33
03/17/2018 00:00,SB,Parmer to 5th/CVZ,0.5,0.66
03/21/2018 19:00,NB,2222 to Parmer,0.25,0.33
03/21/2018 19:00,NB,CVZ to 183,3.6,4.78
03/21/2018 19:00,NB,CVZ to Parmer,3.85,5.12
03/21/2018 19:00,SB,2222 to 5th/CVZ,0.25,0.33
03/21/2018 19:00,SB,Parmer to 2222,0.25,0.33
03/21/2018 19:00,SB,Parmer to 5th/CVZ,0.5,0.66
03/14/2018 23:30,NB,2222 to Parmer,0.25,0.33
03/14/2018 23:30,NB,CVZ to 183,0.25,0.33
03/14/2018 23:30,NB,CVZ to Parmer,0.5,0.66
03/14/2018 23:30,SB,2222 to 5th/CVZ,0.25,0.33
03/14/2018 23:30,SB,Parmer to 2222,0.25,0.33
03/14/2018 23:30,SB,Parmer to 5th/CVZ,0.5,0.66
03/25/2018 17:30,NB,2222 to Parmer,0.25,0.33
03/25/2018 17:30,NB,CVZ to 183,0.25,0.33
03/25/2018 17:30,NB,CVZ to Parmer,0.5,0.66
03/25/2018 17:30,SB,2222 to 5th/CVZ,0.25,0.33
03/25/2018 17:30,SB,Parmer to 2222,0.25,0.33
03/25/2018 17:30,SB,Parmer to 5th/CVZ,0.5,0.66
04/07/2018 10:00,NB,2222 to Parmer,0.25,0.33
04/07/2018 10:00,NB,CVZ to 183,0.25,0.33
04/07/2018 10:00,NB,CVZ to Parmer,0.5,0.66
04/07/2018 10:00,SB,2222 to 5th/CVZ,0.25,0.33
04/07/2018 10:00,SB,2222 to 5th/CVZ,0.25,0.33
04/07/2018 10:00,SB,2222 to 5th/CVZ,0.25,0.33
04/07/2018 10:00,SB,Parmer to 2222,0.25,0.33
04/07/2018 10:00,SB,Parmer to 2222,0.25,0.33
04/07/2018 10:00,SB,Parmer to 5th/CVZ,0.5,0.66
04/07/2018 10:00,SB,Parmer to 5th/CVZ,0.5,0.66
03/17/2018 06:30,NB,2222 to Parmer,0.25,0.33
03/17/2018 06:30,NB,CVZ to 183,0.25,0.33
03/17/2018 06:30,NB,CVZ to Parmer,0.5,0.66
03/17/2018 06:30,SB,2222 to 5th/CVZ,0.25,0.33
03/17/2018 06:30,SB,Parmer to 2222,0.25,0.33
03/17/2018 06:30,SB,Parmer to 5th/CVZ,0.5,0.66
03/21/2018 20:00,NB,2222 to Parmer,0.25,0.33
03/21/2018 20:00,NB,CVZ to 183,0.0,0.0
03/21/2018 20:00,NB,CVZ to Parmer,0.0,0.0
03/21/2018 20:00,SB,2222 to 5th/CVZ,0.25,0.33
03/21/2018 20:00,SB,Parmer to 2222,0.25,0.33
03/21/2018 20:00,SB,Parmer to 5th/CVZ,0.5,0.66
03/31/2018 12:30,NB,2222 to Parmer,0.25,0.33
03/31/2018 12:30,NB,CVZ to 183,0.25,0.33
03/31/2018 12:30,NB,CVZ to Parmer,0.5,0.66
03/31/2018 12:30,SB,2222 to 5th/CVZ,0.25,0.33
03/31/2018 12:30,SB,Parmer to 2222,0.25,0.33
03/31/2018 12:30,SB,Parmer to 5th/CVZ,0.5,0.66
03/15/2018 19:00,NB,2222 to Parmer,0.25,0.33
03/15/2018 19:00,NB,CVZ to 183,0.45,0.59
03/15/2018 19:00,NB,CVZ to Parmer,0.7,0.93
03/15/2018 19:00,SB,2222 to 5th/CVZ,0.63,0.83
03/15/2018 19:00,SB,Parmer to 2222,0.25,0.33
03/15/2018 19:00,SB,Parmer to 5th/CVZ,0.88,1.17
04/08/2018 23:00,NB,2222 to Parmer,0.25,0.33
04/08/2018 23:00,NB,CVZ to 183,0.0,0.0
04/08/2018 23:00,NB,CVZ to Parmer,0.0,0.0
04/08/2018 23:00,SB,2222 to 5th/CVZ,0.0,0.0
04/08/2018 23:00,SB,Parmer to 2222,0.0,0.0
04/08/2018 23:00,SB,Parmer to 5th/CVZ,0.0,0.0
03/24/2018 09:00,NB,2222 to Parmer,0.25,0.33
03/24/2018 09:00,NB,CVZ to 183,0.25,0.33
03/24/2018 09:00,NB,CVZ to Parmer,0.5,0.66
03/24/2018 09:00,SB,2222 to 5th/CVZ,0.25,0.33
03/24/2018 09:00,SB,Parmer to 2222,0.25,0.33
03/24/2018 09:00,SB,Parmer to 5th/CVZ,0.5,0.66
04/03/2018 05:30,NB,2222 to Parmer,0.25,0.33
04/03/2018 05:30,NB,CVZ to 183,0.25,0.33
04/03/2018 05:30,NB,CVZ to Parmer,0.5,0.66
04/03/2018 05:30,SB,2222 to 5th/CVZ,0.25,0.33
04/03/2018 05:30,SB,Parmer to 2222,0.25,0.33
04/03/2018 05:30,SB,Parmer to 5th/CVZ,0.5,0.66
04/02/2018 16:30,NB,2222 to Parmer,3.58,4.76
04/02/2018 16:30,NB,CVZ to 183,4.47,5.94
04/02/2018 16:30,NB,CVZ to Parmer,8.05,10.7
04/02/2018 16:30,SB,2222 to 5th/CVZ,3.95,5.25
04/02/2018 16:30,SB,Parmer to 2222,0.25,0.33
04/02/2018 16:30,SB,Parmer to 5th/CVZ,4.2,5.58
03/28/2018 09:00,NB,2222 to Parmer,0.25,0.33
03/28/2018 09:00,NB,CVZ to 183,0.25,0.33
03/28/2018 09:00,NB,CVZ to Parmer,0.5,0.66
03/28/2018 09:00,SB,2222 to 5th/CVZ,3.94,5.24
03/28/2018 09:00,SB,Parmer to 2222,1.05,1.39
03/28/2018 09:00,SB,Parmer to 5th/CVZ,5.54,7.36
03/31/2018 18:30,NB,2222 to Parmer,0.25,0.33
03/31/2018 18:30,NB,CVZ to 183,0.25,0.33
03/31/2018 18:30,NB,CVZ to Parmer,0.5,0.66
03/31/2018 18:30,SB,2222 to 5th/CVZ,0.25,0.33
03/31/2018 18:30,SB,Parmer to 2222,0.25,0.33
03/31/2018 18:30,SB,Parmer to 5th/CVZ,0.5,0.66
04/09/2018 23:30,NB,2222 to Parmer,0.25,0.33
04/09/2018 23:30,NB,CVZ to 183,0.0,0.0
04/09/2018 23:30,NB,CVZ to Parmer,0.0,0.0
04/09/2018 23:30,SB,2222 to 5th/CVZ,0.0,0.0
04/09/2018 23:30,SB,Parmer to 2222,0.0,0.0
04/09/2018 23:30,SB,Parmer to 5th/CVZ,0.0,0.0
03/31/2018 04:30,NB,2222 to Parmer,0.25,0.33
03/31/2018 04:30,NB,CVZ to 183,0.25,0.33
